"Person","time","MeanSC","IBI","empathy","conflict"
88,82,3.504647,946,1.333333,1.6
88,83,3.543355,904.8,1.333333,1.6
88,84,3.754683,945.5556,1.333333,1.6
88,85,3.943711,941.8,1.333333,1.6
89,1,5.131227,608.5333,1,2.8
89,2,5.242702,562.7059,1,2.8
89,3,5.081477,652,1,2.8
89,4,4.663295,647.7333,1,2.8
89,5,4.96118,575.375,1,2.8
89,6,4.819025,557.5294,1,2.8
89,7,4.96887,594.875,1,2.8
89,8,4.810808,606.5333,1,2.8
89,9,4.444806,603.25,1,2.8
89,10,4.320769,629.3333,1,2.8
89,11,4.78812,623.8667,1,2.8
89,12,4.634662,584.125,1,2.8
89,13,5.017053,554.8235,1,2.8
89,14,5.133144,605.25,1,2.8
89,15,5.022192,621.4667,1,2.8
89,16,5.141731,574.125,1,2.8
89,17,5.621792,604.5,1,2.8
89,18,5.769571,603.2,1,2.8
89,19,5.902577,571,1,2.8
89,20,5.673061,563.1765,1,2.8
89,21,5.230165,603.6,1,2.8
89,22,4.61575,605.75,1,2.8
89,23,4.150131,591.125,1,2.8
89,24,3.889882,596.125,1,2.8
89,25,4.662648,574.1176,1,2.8
89,26,4.789425,616.9333,1,2.8
89,27,4.369829,587.875,1,2.8
89,28,4.684938,590.375,1,2.8
89,29,5.209137,597.5,1,2.8
89,30,5.302396,578.5,1,2.8
89,31,5.438276,551.0588,1,2.8
89,32,5.652188,598.5,1,2.8
89,33,5.775469,530.7059,1,2.8
89,34,6.466779,546.8889,1,2.8
89,35,5.868328,592.6667,1,2.8
89,36,5.355839,594.125,1,2.8
89,37,4.789969,602,1,2.8
89,38,4.300677,619.3333,1,2.8
89,39,3.823034,610.4,1,2.8
89,40,3.56101,586.5,1,2.8
89,41,3.842858,559.0588,1,2.8
89,42,3.606826,603.125,1,2.8
89,43,5.157119,572.5,1,2.8
89,44,5.023121,606.125,1,2.8
89,45,4.520159,584.25,1,2.8
89,46,4.960377,568.375,1,2.8
89,47,4.815795,595.5,1,2.8
89,48,4.649686,594.875,1,2.8
89,49,4.124838,617.2,1,2.8
89,50,3.581377,638.9333,1,2.8
89,51,3.728896,597.4667,1,2.8
89,52,4.885416,633.4667,1,2.8
89,53,4.720539,596.5,1,2.8
89,54,4.122046,596.125,1,2.8
89,55,3.421802,622.6667,1,2.8
89,56,3.300845,579.5,1,2.8
89,57,4.169108,621.6,1,2.8
89,58,4.388296,661.7143,1,2.8
89,59,3.767834,666.8571,1,2.8
89,60,3.637495,634.2667,1,2.8
89,61,4.298159,664,1,2.8
89,62,4.619657,555.2222,1,2.8
89,63,4.426582,596.125,1,2.8
89,64,4.063701,648.5333,1,2.8
89,65,3.943564,621.0667,1,2.8
89,66,4.524784,NA,1,2.8
89,67,4.288835,517.3333,1,2.8
89,68,7.697488,570,1,2.8
89,69,8.27217,561.2941,1,2.8
89,70,7.605322,578.375,1,2.8
89,71,6.621519,545.4444,1,2.8
89,72,6.016105,NA,1,2.8
89,73,6.302719,531.6471,1,2.8
89,74,6.129776,508,1,2.8
89,75,6.040816,577.375,1,2.8
89,76,5.764387,543.4444,1,2.8
89,77,5.591112,534.2222,1,2.8
89,78,5.349048,597.75,1,2.8
89,79,5.781303,582,1,2.8
89,80,5.548569,623.8667,1,2.8
89,81,5.301997,598.5333,1,2.8
89,82,5.573167,544.7778,1,2.8
89,83,5.799855,562.2353,1,2.8
89,84,6.769703,580,1,2.8
89,85,6.767823,NA,1,2.8
89,86,6.409726,591.6,1,2.8
89,87,5.895663,516.6316,1,2.8
89,88,5.553018,589.875,1,2.8
89,89,5.17316,581.25,1,2.8
89,90,7.298237,531.7778,1,2.8
89,91,7.206646,541.1765,1,2.8
89,92,7.258037,536,1,2.8
89,93,6.886955,NA,1,2.8
89,94,6.417008,NA,1,2.8
89,95,5.881206,NA,1,2.8
89,96,5.976193,527.6667,1,2.8
89,97,6.297077,547.2941,1,2.8
89,98,5.880948,611.25,1,2.8
89,99,5.510405,492.4211,1,2.8
89,100,5.010009,600.625,1,2.8
89,101,4.449438,575.25,1,2.8
89,102,4.263766,600.125,1,2.8
89,103,4.466865,528,1,2.8
89,104,5.491666,581,1,2.8
89,105,5.873964,596.5,1,2.8
89,106,5.840407,579.5,1,2.8
89,107,7.130885,NA,1,2.8
89,108,6.778822,589,1,2.8
89,109,6.262074,NA,1,2.8
89,110,6.709804,576.625,1,2.8
89,111,6.630793,571.5294,1,2.8
89,112,6.42952,572.875,1,2.8
89,113,6.511554,553.3333,1,2.8
90,1,9.569612,781.4,0.3333333,2.2
90,2,10.05252,734.6,0.3333333,2.2
90,3,10.57049,756.7333,0.3333333,2.2
90,4,10.59675,769.5333,0.3333333,2.2
90,5,10.47434,763.2,0.3333333,2.2
90,6,11.07576,678.5333,0.3333333,2.2
90,7,10.57604,716.8,0.3333333,2.2
90,8,10.67471,733.1333,0.3333333,2.2
90,9,10.82145,738.8667,0.3333333,2.2
90,10,10.30481,743.9333,0.3333333,2.2
90,11,10.245,731.1333,0.3333333,2.2
90,12,10.04609,747.2,0.3333333,2.2
90,13,9.711338,743.1333,0.3333333,2.2
90,14,10.48292,692.3333,0.3333333,2.2
90,15,10.52587,755,0.3333333,2.2
90,16,10.63002,709.3333,0.3333333,2.2
90,17,10.75406,840.9333,0.3333333,2.2
90,18,10.0367,750.8667,0.3333333,2.2
90,19,9.495632,746.1333,0.3333333,2.2
90,20,9.374915,766.9333,0.3333333,2.2
90,21,9.032639,740.2,0.3333333,2.2
90,22,10.32527,688.2667,0.3333333,2.2
90,23,10.03729,681.6,0.3333333,2.2
90,24,10.26558,688.4667,0.3333333,2.2
90,25,10.44894,648.0333,0.3333333,2.2
90,26,10.9461,685.6667,0.3333333,2.2
90,27,11.79026,650.3333,0.3333333,2.2
90,28,12.22705,598.8333,0.3333333,2.2
90,29,12.01265,653.8,0.3333333,2.2
90,30,11.38413,678.5333,0.3333333,2.2
90,31,11.68166,623.4667,0.3333333,2.2
90,32,11.18183,640.6,0.3333333,2.2
90,33,11.39249,502.2533,0.3333333,2.2
90,34,12.04537,641.3,0.3333333,2.2
90,35,11.40327,774.2667,0.3333333,2.2
90,36,11.35762,779.4,0.3333333,2.2
90,37,11.88957,592.7952,0.3333333,2.2
90,38,11.56299,NA,0.3333333,2.2
90,39,11.62574,569.28,0.3333333,2.2
90,40,11.39127,NA,0.3333333,2.2
90,41,10.91056,686.8667,0.3333333,2.2
90,42,10.15471,541.26,0.3333333,2.2
90,43,10.14516,760.6,0.3333333,2.2
90,44,10.58208,632,0.3333333,2.2
90,45,10.87792,745.0667,0.3333333,2.2
90,46,10.8552,769.1333,0.3333333,2.2
90,47,11.02199,757.2667,0.3333333,2.2
90,48,10.98481,724.1333,0.3333333,2.2
90,49,10.51351,614.9667,0.3333333,2.2
90,50,10.15239,611.1667,0.3333333,2.2
90,51,10.81838,668.9333,0.3333333,2.2
90,52,11.11976,684.2,0.3333333,2.2
90,53,12.04587,521.9,0.3333333,2.2
90,54,11.48045,506.16,0.3333333,2.2
90,55,11.08595,586.4,0.3333333,2.2
90,56,11.36821,612.1667,0.3333333,2.2
90,57,11.43554,585.1467,0.3333333,2.2
90,58,11.84706,630.7667,0.3333333,2.2
90,59,11.75826,720.8,0.3333333,2.2
90,60,11.8319,650.8,0.3333333,2.2
90,61,11.43469,713.7,0.3333333,2.2
90,62,11.50713,681.2,0.3333333,2.2
90,63,11.60632,728.6667,0.3333333,2.2
90,64,12.36006,680.3333,0.3333333,2.2
90,65,12.12484,586.3,0.3333333,2.2
90,66,11.99868,531.26,0.3333333,2.2
90,67,11.73725,NA,0.3333333,2.2
90,68,11.77167,623.1,0.3333333,2.2
90,69,11.09946,587.6,0.3333333,2.2
90,70,11.07329,NA,0.3333333,2.2
90,71,11.25806,608.6667,0.3333333,2.2
90,72,10.79083,603.0533,0.3333333,2.2
90,73,10.37472,618.8,0.3333333,2.2
90,74,10.08942,764.0667,0.3333333,2.2
90,75,10.84048,733.0667,0.3333333,2.2
90,76,10.88932,774.4,0.3333333,2.2
90,77,10.95615,699.4267,0.3333333,2.2
90,78,10.38635,756.1333,0.3333333,2.2
90,79,10.45388,737.9333,0.3333333,2.2
90,80,10.6866,734.2,0.3333333,2.2
90,81,10.31057,764.2,0.3333333,2.2
90,82,10.88074,565,0.3333333,2.2
90,83,11.13237,716.7333,0.3333333,2.2
90,84,10.63053,739.0667,0.3333333,2.2
90,85,10.23541,747.3333,0.3333333,2.2
90,86,10.34783,695.0667,0.3333333,2.2
90,87,10.84093,NA,0.3333333,2.2
90,88,10.66144,NA,0.3333333,2.2
90,89,10.39384,NA,0.3333333,2.2
90,90,10.97701,768.3333,0.3333333,2.2
90,91,11.27376,782.8667,0.3333333,2.2
90,92,11.18521,514.999,0.3333333,2.2
90,93,11.55137,NA,0.3333333,2.2
90,94,11.99049,687.7333,0.3333333,2.2
90,95,12.06497,765.2667,0.3333333,2.2
90,96,12.25773,692.1,0.3333333,2.2
90,97,11.88492,731.9333,0.3333333,2.2
90,98,11.45018,764,0.3333333,2.2
90,99,11.34525,632.2667,0.3333333,2.2
90,100,12.76282,780.2,0.3333333,2.2
91,1,NA,851.3333,3,3.2
91,2,NA,820.0667,3,3.2
91,3,NA,836.9333,3,3.2
91,4,NA,809.5333,3,3.2
91,5,NA,835.7333,3,3.2
91,6,NA,796.6,3,3.2
91,7,NA,825.9333,3,3.2
91,8,NA,818.5333,3,3.2
91,9,NA,806.3333,3,3.2
91,10,NA,812.6667,3,3.2
91,11,NA,826.7333,3,3.2
91,12,NA,849,3,3.2
91,13,NA,809.8,3,3.2
91,14,NA,842.2667,3,3.2
91,15,NA,810.1333,3,3.2
91,16,NA,841.7333,3,3.2
91,17,NA,865.8,3,3.2
91,18,NA,770.6,3,3.2
91,19,NA,786.3333,3,3.2
91,20,NA,826.6667,3,3.2
91,21,NA,833.6,3,3.2
91,22,NA,853.2,3,3.2
91,23,NA,797.9333,3,3.2
91,24,NA,817.6,3,3.2
91,25,NA,790.5333,3,3.2
91,26,NA,834.2667,3,3.2
91,27,NA,793.6667,3,3.2
91,28,NA,768.0667,3,3.2
91,29,NA,846.3333,3,3.2
91,30,NA,797.7333,3,3.2
91,31,NA,805.0667,3,3.2
91,32,NA,776.0667,3,3.2
91,33,NA,767.3333,3,3.2
91,34,NA,770.0667,3,3.2
91,35,NA,747.0667,3,3.2
91,36,NA,828.9333,3,3.2
91,37,NA,816.9333,3,3.2
91,38,NA,864.8667,3,3.2
91,39,NA,835.8667,3,3.2
91,40,NA,833.3333,3,3.2
91,41,NA,823.5333,3,3.2
91,42,NA,828.5333,3,3.2
91,43,NA,841,3,3.2
91,44,NA,831.5333,3,3.2
91,45,NA,815.7333,3,3.2
91,46,NA,830.8667,3,3.2
91,47,NA,831.3333,3,3.2
91,48,NA,799.7333,3,3.2
91,49,NA,872.4667,3,3.2
91,50,NA,816.6667,3,3.2
91,51,NA,814.7333,3,3.2
91,52,NA,827.6,3,3.2
91,53,NA,751.2,3,3.2
91,54,NA,803.2,3,3.2
91,55,NA,829.2,3,3.2
91,56,NA,826.2667,3,3.2
91,57,NA,813,3,3.2
91,58,NA,858.7333,3,3.2
91,59,NA,830.7333,3,3.2
91,60,NA,875.0667,3,3.2
91,61,NA,797.4667,3,3.2
91,62,NA,711.1333,3,3.2
91,63,NA,723.9,3,3.2
91,64,NA,827.6667,3,3.2
91,65,NA,841.1333,3,3.2
91,66,NA,804.4,3,3.2
91,67,NA,806.4,3,3.2
91,68,NA,844.2667,3,3.2
91,69,NA,815.8667,3,3.2
91,70,NA,869.3333,3,3.2
91,71,NA,764.1333,3,3.2
91,72,NA,754.8,3,3.2
91,73,NA,789.4667,3,3.2
91,74,NA,732.1333,3,3.2
91,75,NA,660.8333,3,3.2
91,76,NA,814.0667,3,3.2
91,77,NA,828.6667,3,3.2
91,78,NA,839.4,3,3.2
91,79,NA,829.1333,3,3.2
91,80,NA,831.4,3,3.2
91,81,NA,802.0667,3,3.2
91,82,NA,860.2,3,3.2
91,83,NA,834.9333,3,3.2
91,84,NA,863.9333,3,3.2
91,85,NA,694.4,3,3.2
91,86,NA,808.4667,3,3.2
91,87,NA,817.6667,3,3.2
91,88,NA,859.2,3,3.2
91,89,NA,841.4667,3,3.2
91,90,NA,854.9333,3,3.2
92,1,3.369952,NA,3,2.2
92,2,3.113705,NA,3,2.2
92,3,2.439025,NA,3,2.2
92,4,2.171877,NA,3,2.2
92,5,1.739383,NA,3,2.2
92,6,6.573624,NA,3,2.2
92,7,5.581032,NA,3,2.2
92,8,5.332463,NA,3,2.2
92,9,6.05235,NA,3,2.2
92,10,4.781585,NA,3,2.2
92,11,4.053014,NA,3,2.2
92,12,1.596254,NA,3,2.2
92,13,1.596641,NA,3,2.2
92,14,1.596327,NA,3,2.2
92,15,1.597473,NA,3,2.2
92,16,1.597198,NA,3,2.2
92,17,1.597446,NA,3,2.2
92,18,1.596791,NA,3,2.2
92,19,1.597224,NA,3,2.2
92,20,1.59816,NA,3,2.2
92,21,1.598685,NA,3,2.2
92,22,1.596254,NA,3,2.2
92,23,1.596641,NA,3,2.2
92,24,1.596327,NA,3,2.2
92,25,1.597473,NA,3,2.2
92,26,1.597198,NA,3,2.2
92,27,1.597446,NA,3,2.2
92,28,1.596791,NA,3,2.2
92,29,1.597843,NA,3,2.2
92,30,1.773128,NA,3,2.2
92,31,2.045101,NA,3,2.2
92,32,2.158115,NA,3,2.2
92,33,2.079046,NA,3,2.2
92,34,1.893372,NA,3,2.2
92,35,1.686697,NA,3,2.2
92,36,1.645539,NA,3,2.2
94,1,9.294887,630,2.666667,2.2
94,2,9.104295,624.4,2.666667,2.2
94,3,8.376837,597.8,2.666667,2.2
94,4,8.12427,590.7667,2.666667,2.2
94,5,7.31575,595.7667,2.666667,2.2
94,6,6.46908,595.8333,2.666667,2.2
94,7,6.062663,589.8333,2.666667,2.2
94,8,6.753058,617.5667,2.666667,2.2
94,9,9.282586,650.2,2.666667,2.2
94,10,9.162544,625.2667,2.666667,2.2
94,11,10.43211,605.8333,2.666667,2.2
94,12,12.46247,595.2667,2.666667,2.2
94,13,11.31933,634.9333,2.666667,2.2
94,14,10.6948,609.8667,2.666667,2.2
94,15,10.10169,595.8667,2.666667,2.2
94,16,9.386863,615.6,2.666667,2.2
94,17,9.688248,597.6667,2.666667,2.2
94,18,9.69716,617.3667,2.666667,2.2
94,19,10.44774,630.8,2.666667,2.2
94,20,10.7494,604.1,2.666667,2.2
94,21,10.96998,612.5667,2.666667,2.2
94,22,10.10715,563.6,2.666667,2.2
94,23,9.832339,573.2933,2.666667,2.2
94,24,11.83979,607.8,2.666667,2.2
94,25,11.99068,640.5,2.666667,2.2
94,26,10.33956,549.8524,2.666667,2.2
94,27,9.398685,612.2667,2.666667,2.2
94,28,10.21506,584.9733,2.666667,2.2
94,29,10.98971,638.9333,2.666667,2.2
94,30,9.8276,622.0667,2.666667,2.2
94,31,10.64701,579.5,2.666667,2.2
94,32,10.73431,614.6667,2.666667,2.2
94,33,10.68871,639.2333,2.666667,2.2
94,34,10.08624,653.4,2.666667,2.2
94,35,10.80725,621.7,2.666667,2.2
94,36,11.7809,640.6667,2.666667,2.2
94,37,10.69582,616.2,2.666667,2.2
94,38,10.22354,575.1,2.666667,2.2
94,39,10.50057,623.7333,2.666667,2.2
94,40,10.14941,622.3333,2.666667,2.2
94,41,10.54517,596.1333,2.666667,2.2
94,42,10.17041,618.4,2.666667,2.2
94,43,11.85859,631.2,2.666667,2.2
94,44,11.8104,627.4333,2.666667,2.2
94,45,11.82896,642.7333,2.666667,2.2
94,46,10.27002,642.4667,2.666667,2.2
94,47,11.839,635.4667,2.666667,2.2
94,48,11.03753,631.1333,2.666667,2.2
94,49,10.17276,658.3333,2.666667,2.2
94,50,10.10147,669.8,2.666667,2.2
94,51,10.50736,667.3333,2.666667,2.2
94,52,9.1391,659.8,2.666667,2.2
94,53,12.63974,635.6667,2.666667,2.2
94,54,12.54009,615.4667,2.666667,2.2
94,55,12.20229,590.2333,2.666667,2.2
94,56,10.12475,613.3333,2.666667,2.2
94,57,8.484427,635.8667,2.666667,2.2
94,58,9.616034,631.7333,2.666667,2.2
94,59,10.06404,596.9333,2.666667,2.2
94,60,10.73776,605.7667,2.666667,2.2
94,61,10.65078,595.2667,2.666667,2.2
94,62,10.40498,612.8,2.666667,2.2
94,63,10.94001,605.4,2.666667,2.2
94,64,11.18089,614,2.666667,2.2
94,65,11.40785,609.8,2.666667,2.2
94,66,15.1123,597.5667,2.666667,2.2
94,67,16.1507,656,2.666667,2.2
94,68,12.60832,644.1,2.666667,2.2
94,69,13.28208,675,2.666667,2.2
94,70,10.43811,657.1333,2.666667,2.2
94,71,9.778928,629.2667,2.666667,2.2
94,72,9.035074,658.3333,2.666667,2.2
94,73,10.28494,560.6667,2.666667,2.2
94,74,10.40342,600.2333,2.666667,2.2
94,75,18.29686,638.8333,2.666667,2.2
94,76,15.58442,594.4333,2.666667,2.2
94,77,12.63485,583.6333,2.666667,2.2
94,78,10.71218,577.6333,2.666667,2.2
94,79,10.40639,684.2667,2.666667,2.2
94,80,10.39375,626.2,2.666667,2.2
94,81,11.58049,646,2.666667,2.2
94,82,13.15894,600.6,2.666667,2.2
94,83,12.3755,645,2.666667,2.2
94,84,13.24198,624.8,2.666667,2.2
94,85,11.67614,654,2.666667,2.2
94,86,12.7879,641.0667,2.666667,2.2
94,87,13.27385,650.2333,2.666667,2.2
94,88,13.92143,677.2,2.666667,2.2
94,89,13.44672,632.2333,2.666667,2.2
94,90,11.31565,598.8667,2.666667,2.2
94,91,10.15089,652.8667,2.666667,2.2
94,92,11.20181,589.4333,2.666667,2.2
94,93,9.529047,628.6,2.666667,2.2
94,94,10.85768,647.8667,2.666667,2.2
94,95,11.25898,645.0667,2.666667,2.2
94,96,10.16599,677.0667,2.666667,2.2
96,1,14.88882,677.2857,1,2
96,2,14.05526,755.6667,1,2
96,3,13.33443,637.4667,1,2
96,4,12.09568,790,1,2
96,5,11.10829,779.3333,1,2
96,6,10.24532,738.1538,1,2
96,7,10.21843,702.9231,1,2
96,8,10.50374,685.8571,1,2
96,9,10.563,811.4545,1,2
96,10,10.75983,833.2727,1,2
96,11,12.35551,717.2308,1,2
96,12,13.35181,688.7143,1,2
96,13,12.91187,751.2308,1,2
96,14,12.99046,706.4286,1,2
96,15,12.18117,658.4286,1,2
96,16,11.84209,672.6154,1,2
96,17,11.13887,787.3333,1,2
96,18,11.26991,739.8462,1,2
96,19,12.71141,710,1,2
96,20,11.97038,735.3846,1,2
96,21,10.82162,786.3636,1,2
96,22,11.32212,797.1667,1,2
96,23,10.47957,665.2857,1,2
96,24,9.646187,714,1,2
96,25,10.11469,533.5556,1,2
96,26,9.602842,758.1667,1,2
96,27,10.20289,784.6667,1,2
96,28,10.21273,774,1,2
96,29,10.46726,701.8462,1,2
96,30,10.23085,707.6923,1,2
96,31,10.35111,774,1,2
96,32,10.93453,682.2857,1,2
96,33,10.86298,808.7273,1,2
96,34,10.29963,789.3333,1,2
96,35,10.96844,687.7143,1,2
96,36,10.85869,690.3077,1,2
96,37,10.6016,654.4286,1,2
96,38,10.58276,693.7143,1,2
96,39,11.31988,611.6,1,2
96,40,11.22533,590.25,1,2
96,41,10.88025,710.1538,1,2
96,42,10.25391,683.0769,1,2
96,43,10.12279,597.25,1,2
96,44,9.991612,880.8,1,2
96,45,10.0827,716.3077,1,2
96,46,10.07832,718.6154,1,2
96,47,10.02971,761.5,1,2
96,48,11.39663,831.2727,1,2
96,49,10.91542,767.6667,1,2
96,50,11.87979,705.6923,1,2
96,51,11.43083,730.3077,1,2
96,52,11.4597,727.8333,1,2
96,53,11.08561,741.5385,1,2
96,54,11.73246,614.8,1,2
96,55,12.3316,649.7143,1,2
96,56,13.39453,554.2353,1,2
96,57,16.53164,667.2308,1,2
96,58,15.87151,650.1333,1,2
96,59,14.75082,711.5385,1,2
96,60,13.41138,683.0769,1,2
96,61,13.81547,686.4286,1,2
96,62,12.94766,618.5333,1,2
96,63,12.18777,653.7143,1,2
96,64,11.67992,728.4615,1,2
96,65,12.06536,749.8462,1,2
96,66,11.39799,738.1667,1,2
96,67,11.62524,793.5,1,2
96,68,11.22649,783.3333,1,2
96,69,11.40257,745.6667,1,2
96,70,11.00741,792.8333,1,2
96,71,10.98358,779.3333,1,2
96,72,11.00145,707.0769,1,2
96,73,11.46519,629.4286,1,2
96,74,11.54489,697.2857,1,2
96,75,11.73469,660.2857,1,2
96,76,12.37228,583.75,1,2
96,77,11.9157,679,1,2
96,78,11.49126,712.7692,1,2
96,79,12.58917,581.75,1,2
96,80,13.58142,662.3,1,2
96,81,12.28677,536.2476,1,2
96,82,12.16112,612.5,1,2
96,83,12.09437,712.5333,1,2
96,84,11.988,541.2667,1,2
96,85,11.59612,631.3733,1,2
96,86,11.422,662.3238,1,2
96,87,11.23703,533.8819,1,2
96,88,10.98494,647.8133,1,2
96,89,11.05851,533.7048,1,2
96,90,10.83585,570.0867,1,2
96,91,11.08373,701.2667,1,2
96,92,11.53625,766.5333,1,2
96,93,11.43698,746.6,1,2
96,94,11.45987,709.1333,1,2
96,95,11.18141,773.7333,1,2
96,96,10.87673,740.6667,1,2
96,97,11.52188,734.6667,1,2
96,98,11.96335,501.0952,1,2
96,99,12.07193,653.7333,1,2
96,100,12.04986,791.8,1,2
96,101,12.13966,685,1,2
96,102,12.72182,716.0667,1,2
96,103,12.66418,599.16,1,2
96,104,12.21828,714.6667,1,2
97,1,3.101832,NA,2,2.8
97,2,2.864704,NA,2,2.8
97,3,2.470056,NA,2,2.8
97,4,2.416626,NA,2,2.8
97,5,3.146198,NA,2,2.8
97,6,3.255789,NA,2,2.8
97,7,3.280113,NA,2,2.8
97,8,2.852635,NA,2,2.8
97,9,2.276421,NA,2,2.8
97,10,2.615707,NA,2,2.8
97,11,2.72854,NA,2,2.8
97,12,3.300627,NA,2,2.8
97,13,2.987122,NA,2,2.8
97,14,2.677431,NA,2,2.8
97,15,3.301311,NA,2,2.8
97,16,3.903835,NA,2,2.8
97,17,4.089463,NA,2,2.8
97,18,3.839669,NA,2,2.8
97,19,3.302212,NA,2,2.8
97,20,2.630726,NA,2,2.8
97,21,3.337803,NA,2,2.8
97,22,4.967546,NA,2,2.8
97,23,5.007512,NA,2,2.8
97,24,4.652151,NA,2,2.8
97,25,4.328748,NA,2,2.8
97,26,4.195288,NA,2,2.8
97,27,3.331927,NA,2,2.8
97,28,2.661901,NA,2,2.8
97,29,2.04623,NA,2,2.8
97,30,1.636006,NA,2,2.8
97,31,1.617327,NA,2,2.8
97,32,1.616741,NA,2,2.8
97,33,1.618167,NA,2,2.8
97,34,1.617684,NA,2,2.8
97,35,1.617704,NA,2,2.8
97,36,1.618185,NA,2,2.8
97,37,1.618589,NA,2,2.8
97,38,1.617265,NA,2,2.8
97,39,1.765504,NA,2,2.8
97,40,2.744429,NA,2,2.8
97,41,3.670036,NA,2,2.8
97,42,3.637387,NA,2,2.8
97,43,4.413007,NA,2,2.8
97,44,3.809107,NA,2,2.8
97,45,3.528152,NA,2,2.8
97,46,4.889012,NA,2,2.8
97,47,4.972856,NA,2,2.8
97,48,5.024266,NA,2,2.8
97,49,4.632974,NA,2,2.8
97,50,4.1421,NA,2,2.8
97,51,3.810741,NA,2,2.8
97,52,3.990693,NA,2,2.8
97,53,3.404754,NA,2,2.8
97,54,6.236072,NA,2,2.8
97,55,6.480915,NA,2,2.8
97,56,5.424542,NA,2,2.8
97,57,4.766376,NA,2,2.8
97,58,4.308012,NA,2,2.8
97,59,3.705471,NA,2,2.8
97,60,3.580737,NA,2,2.8
97,61,2.839878,NA,2,2.8
97,62,2.279759,NA,2,2.8
97,63,2.361035,NA,2,2.8
97,64,3.091152,NA,2,2.8
97,65,3.167319,NA,2,2.8
97,66,4.315507,NA,2,2.8
97,67,4.623829,NA,2,2.8
97,68,4.744764,NA,2,2.8
97,69,5.095466,NA,2,2.8
97,70,5.33267,NA,2,2.8
97,71,5.430409,NA,2,2.8
97,72,5.753426,NA,2,2.8
97,73,5.296773,NA,2,2.8
97,74,4.800746,NA,2,2.8
97,75,4.060041,NA,2,2.8
97,76,3.46463,NA,2,2.8
97,77,2.8943,NA,2,2.8
97,78,5.412142,NA,2,2.8
97,79,5.811087,NA,2,2.8
97,80,6.912568,NA,2,2.8
97,81,6.738595,NA,2,2.8
97,82,5.735339,NA,2,2.8
97,83,4.849423,NA,2,2.8
97,84,3.920844,NA,2,2.8
97,85,3.919967,NA,2,2.8
97,86,4.720405,NA,2,2.8
97,87,4.470483,NA,2,2.8
97,88,3.855231,NA,2,2.8
97,89,3.054959,NA,2,2.8
97,90,2.226901,NA,2,2.8
97,91,3.758998,NA,2,2.8
97,92,4.436581,NA,2,2.8
97,93,4.188091,NA,2,2.8
97,94,4.352717,NA,2,2.8
97,95,5.00878,NA,2,2.8
97,96,5.266278,NA,2,2.8
97,97,4.688835,NA,2,2.8
97,98,4.659291,NA,2,2.8
97,99,4.929755,NA,2,2.8
97,100,6.249015,NA,2,2.8
97,101,5.934616,NA,2,2.8
97,102,5.27637,NA,2,2.8
98,1,5.983417,694.1333,1.333333,2
98,2,5.547051,755.4667,1.333333,2
98,3,5.130056,720.4667,1.333333,2
98,4,4.708003,694.0667,1.333333,2
98,5,5.215105,735.1333,1.333333,2
98,6,5.481156,727.8,1.333333,2
98,7,5.460729,721.8,1.333333,2
98,8,5.437035,736.0667,1.333333,2
98,9,5.002249,730.9333,1.333333,2
98,10,4.460246,728.6667,1.333333,2
98,11,3.943436,714.3333,1.333333,2
98,12,3.544859,706.6,1.333333,2
98,13,3.18132,666.6333,1.333333,2
98,14,2.961531,575.2,1.333333,2
98,15,2.831893,643,1.333333,2
98,16,2.843505,719.4667,1.333333,2
98,17,2.721928,733.6,1.333333,2
98,18,2.779973,704.6,1.333333,2
98,19,3.040353,658.8667,1.333333,2
98,20,3.251408,794.0667,1.333333,2
98,21,3.606106,739.1333,1.333333,2
98,22,4.0282,722,1.333333,2
98,23,4.278607,725.4,1.333333,2
98,24,4.51157,729.2,1.333333,2
98,25,4.48414,726.3333,1.333333,2
98,26,4.73336,765.8667,1.333333,2
98,27,4.780086,744.1333,1.333333,2
98,28,4.726969,648.8667,1.333333,2
98,29,4.70419,701.4667,1.333333,2
98,30,4.493225,684.7333,1.333333,2
98,31,4.738692,657.3333,1.333333,2
98,32,4.780594,751.8667,1.333333,2
98,33,4.402396,672.3333,1.333333,2
98,34,4.201592,724.6,1.333333,2
98,35,5.557843,667.3333,1.333333,2
98,36,5.951196,669.7667,1.333333,2
98,37,6.331141,654.1333,1.333333,2
98,38,7.022733,712.7333,1.333333,2
98,39,7.059005,680.7333,1.333333,2
98,40,6.887552,683.0667,1.333333,2
98,41,6.571092,727.3333,1.333333,2
98,42,6.053064,813,1.333333,2
98,43,5.903295,794,1.333333,2
98,44,5.72853,750.7333,1.333333,2
98,45,5.775207,796,1.333333,2
98,46,6.149439,672.8333,1.333333,2
98,47,6.096473,699.5333,1.333333,2
98,48,5.892696,740.4,1.333333,2
98,49,5.498428,780.2,1.333333,2
98,50,4.918234,798.8,1.333333,2
98,51,4.264883,841.1333,1.333333,2
98,52,3.615844,815.9333,1.333333,2
98,53,3.06723,798.0667,1.333333,2
98,54,2.687832,779.4667,1.333333,2
98,55,2.646573,738.4667,1.333333,2
98,56,2.509285,652.3333,1.333333,2
98,57,2.400429,715,1.333333,2
98,58,2.37712,570.32,1.333333,2
98,59,2.584798,727.3333,1.333333,2
98,60,3.127792,718.5333,1.333333,2
98,61,3.159286,735.2,1.333333,2
98,62,3.054836,769.3333,1.333333,2
98,63,2.856399,776.1333,1.333333,2
98,64,2.65287,745.8667,1.333333,2
