DYAD,PERSON,SAMPLE,MARRIAGE,DAY,EATAMNTD,EXAMNTD,EATHLTHD,EATALONE,EATPARTN,EATOTHER,INFL,ACT,PDONE,ARGUE,CLOSE,PPOS,PNEG,OPOS,ONEG,ACTION,ENLISTP,SUP,COMCOPE,REAP,EMPATH,AVOID,PROTECT,sexf
125,125,4,2,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
125,125,4,2,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,1,10,10,10,1,10,1
125,125,4,2,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
125,125,4,2,6,0,0,0,0,1,0,0,1,2,0,3,10,0,10,3,10,10,0,10,10,10,0,10,1
125,125,4,2,7,0,0,0,0,1,0,0,1,2,0,3,10,1,10,2,10,10,0,10,10,10,0,10,1
125,625,4,2,1,0,0,0,0,1,0,1,1,2,0,3,10,1,10,3,10,10,2,10,10,10,4,10,0
125,625,4,2,2,0,0,0,0,1,0,1,1,2,0,3,9,1,10,0,10,10,3,10,10,10,3,10,0
125,625,4,2,3,0,0,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,10,10,10,9,9,9,0
125,625,4,2,4,0,0,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,10,10,10,10,10,10,0
125,625,4,2,5,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,10,10,10,10,10,10,0
125,625,4,2,6,0,0,0,0,1,0,0,0,2,0,3,10,0,10,0,10,10,1,10,10,10,0,10,0
125,625,4,2,7,0,0,0,0,1,0,0,0,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
126,126,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,2,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,3,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,4,0,0,0,0,1,0,0,1,1,2,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,5,0,0,0,0,1,0,0,1,1,2,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,6,0,0,0,0,1,0,0,1,1,2,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,126,4,2,7,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,1
126,626,4,2,1,0,0,0,0,1,0,1,0,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,0
126,626,4,2,2,-1,0,0,0,0,1,0,0,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,0
126,626,4,2,3,-1,1,1,0,1,0,0,0,1,0,3,10,0,10,0,10,10,10,10,10,10,10,10,0
126,626,4,2,4,0,0,0,0,1,0,1,1,1,1,3,10,0,10,0,10,9,9,9,8,9,10,10,0
126,626,4,2,5,0,0,0,0,1,0,0,1,1,1,2,9,2,10,0,9,8,7,7,7,7,7,10,0
126,626,4,2,6,0,0,-1,1,0,0,0,0,1,1,2,9,0,10,0,9,9,9,9,9,9,9,8,0
126,626,4,2,7,0,0,0,0,1,0,1,1,1,0,2,9,0,9,0,10,10,9,9,9,10,9,10,0
127,127,4,2,1,0,1,0,0,0,1,1,0,0,0,3,5,6,6,7,6,5,10,5,8,9,8,6,1
127,127,4,2,2,0,0,1,0,0,1,0,1,1,0,2,3,2,5,3,8,3,7,3,8,6,7,10,1
127,127,4,2,3,0,0,0,0,0,1,1,0,0,1,3,4,6,7,10,7,8,5,9,5,10,6,4,1
127,127,4,2,4,-1,0,0,0,0,1,1,0,1,2,3,6,8,5,10,6,6,9,6,8,8,8,10,1
127,127,4,2,5,0,1,0,0,1,0,0,1,0,1,2,5,8,7,10,9,10,7,8,8,7,5,10,1
127,127,4,2,6,1,1,1,0,0,1,0,0,0,0,3,7,4,2,5,4,8,5,9,10,9,5,3,1
127,127,4,2,7,0,0,0,0,0,1,0,1,-1,0,3,5,8,7,7,7,10,10,8,10,10,8,10,1
127,627,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,8,10,7,10,10,6,7,3,0
127,627,4,2,2,0,0,0,1,0,0,0,1,0,1,3,7,7,8,8,7,8,9,7,6,5,8,9,0
127,627,4,2,3,1,1,1,0,1,0,0,0,0,2,3,7,8,7,6,5,8,6,10,6,10,7,9,0
127,627,4,2,4,1,0,0,0,0,1,1,1,1,3,2,4,2,6,8,5,9,5,10,7,8,9,10,0
127,627,4,2,5,1,1,0,0,1,0,0,0,-1,0,3,4,6,5,8,10,5,9,6,9,9,6,10,0
127,627,4,2,6,0,1,0,0,1,0,0,1,0,0,2,5,7,5,8,10,7,9,5,9,7,8,9,0
127,627,4,2,7,0,1,0,0,0,1,0,0,0,1,3,5,7,6,9,7,5,8,6,8,6,10,10,0
135,135,4,2,1,1,-1,0,0,1,0,1,0,0,1,3,10,2,2,2,4,5,5,4,5,5,4,5,1
135,135,4,2,2,0,-1,0,0,1,0,1,0,0,0,0,1,8,5,2,3,2,10,3,3,5,8,4,1
135,135,4,2,3,-1,1,0,0,0,1,0,0,1,0,1,7,8,8,6,6,9,10,8,8,7,6,9,1
135,135,4,2,4,1,-1,-1,1,0,0,0,0,1,2,3,5,5,8,7,5,8,9,2,2,4,9,2,1
135,135,4,2,5,-1,1,0,0,0,1,0,0,0,0,2,7,9,5,5,8,5,3,2,8,3,2,8,1
135,135,4,2,6,0,0,0,0,1,0,0,0,0,1,1,5,5,5,5,5,5,3,2,1,0,8,3,1
135,135,4,2,7,-1,-1,-1,0,1,0,0,0,2,4,3,7,5,6,6,5,5,5,2,9,9,7,6,1
135,635,4,2,1,0,0,0,1,0,0,0,1,0,0,3,8,2,4,1,5,7,6,8,7,7,6,8,0
135,635,4,2,2,0,0,0,0,1,0,1,0,0,0,3,10,5,5,5,4,3,4,6,5,5,5,4,0
135,635,4,2,3,-1,0,0,1,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,4,2,2,4,0
135,635,4,2,4,1,0,1,0,1,0,1,0,0,0,2,4,5,7,3,3,4,2,5,4,3,7,1,0
135,635,4,2,5,-1,1,1,0,0,1,0,0,-1,0,1,7,8,7,5,6,7,5,7,6,5,5,7,0
135,635,4,2,6,-1,0,1,0,1,0,0,0,-1,0,1,3,4,2,4,3,4,2,4,2,5,6,5,0
135,635,4,2,7,1,-1,-1,1,0,0,0,0,0,0,3,8,4,8,3,2,10,2,4,5,0,8,5,0
136,136,4,2,1,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,10,10,10,10,0,10,1
136,136,4,2,2,0,0,0,0,1,0,0,1,2,1,3,10,0,10,0,10,10,0,10,10,10,0,10,1
136,136,4,2,3,0,1,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
136,136,4,2,4,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
136,136,4,2,5,0,0,0,0,1,0,0,1,2,0,3,10,10,0,10,10,10,0,10,10,10,0,10,1
136,136,4,2,6,0,0,0,0,1,0,0,1,2,0,2,10,0,10,0,10,10,0,10,10,1,1,10,1
136,136,4,2,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,2,10,1
136,636,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
136,636,4,2,2,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,0
136,636,4,2,3,0,1,0,0,0,1,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
136,636,4,2,4,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
136,636,4,2,5,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,10,10,0
136,636,4,2,6,0,0,0,0,1,0,1,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
136,636,4,2,7,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,3,10,10,10,0,10,0
137,137,4,2,1,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
137,137,4,2,2,0,1,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,7,2,10,3,3,10,1
137,137,4,2,3,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,9,10,10,10,2,10,1
137,137,4,2,4,0,0,0,0,0,1,0,1,1,1,3,10,0,10,0,10,10,3,10,10,10,8,10,1
137,137,4,2,5,0,1,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,9,10,10,9,0,9,1
137,137,4,2,6,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,10,10,10,10,10,10,1
137,137,4,2,7,0,1,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,1
137,637,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
137,637,4,2,2,1,0,0,0,1,0,0,1,2,0,3,10,2,8,4,9,9,0,9,9,9,0,10,0
137,637,4,2,3,-1,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,9,0,9,9,9,0,8,0
137,637,4,2,4,0,-1,0,1,0,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,0
137,637,4,2,5,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,10,10,10,10,10,10,0
137,637,4,2,6,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,1,10,10,10,0,10,0
137,637,4,2,7,0,-1,-1,1,0,0,1,1,1,1,2,10,1,9,0,10,10,1,9,9,8,8,10,0
138,138,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,3,10,10,10,2,10,1
138,138,4,2,2,0,1,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,2,10,1
138,138,4,2,3,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,2,10,10,10,0,10,1
138,138,4,2,4,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,3,10,10,10,0,10,1
138,138,4,2,5,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
138,138,4,2,6,0,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,2,10,10,10,0,10,1
138,138,4,2,7,0,1,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,2,10,10,10,1,10,1
138,638,4,2,1,0,0,0,0,1,0,0,1,1,0,3,10,2,10,0,10,10,0,10,10,10,1,10,0
138,638,4,2,2,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,0
138,638,4,2,3,0,0,0,0,1,0,0,1,2,0,3,10,0,10,3,10,10,1,10,10,10,0,10,0
138,638,4,2,4,-1,0,0,0,1,0,0,1,1,0,3,10,0,10,0,10,10,1,9,10,9,9,9,0
138,638,4,2,5,0,1,0,0,1,0,0,1,1,0,3,10,0,10,0,10,9,0,9,9,9,0,10,0
138,638,4,2,6,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,0
138,638,4,2,7,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,2,10,10,10,1,10,0
139,139,4,2,1,0,1,0,1,0,0,0,1,2,0,3,10,0,10,0,10,10,2,10,10,8,8,10,1
139,139,4,2,2,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
139,139,4,2,3,0,0,0,1,0,0,0,1,1,0,3,10,0,10,0,10,10,0,10,10,10,0,10,1
139,139,4,2,4,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,0,10,10,10,0,10,1
139,139,4,2,5,0,0,0,0,1,0,0,1,1,1,3,10,0,10,0,10,10,10,10,10,10,0,10,1
139,139,4,2,6,0,0,0,0,1,0,0,1,2,0,2,10,0,10,0,10,10,0,10,10,10,0,10,1
139,139,4,2,7,0,0,0,0,1,0,0,1,2,0,2,10,0,10,0,10,10,0,10,10,10,0,10,1
139,639,4,2,1,0,1,0,0,0,1,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
139,639,4,2,2,0,1,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
139,639,4,2,3,0,0,0,0,0,1,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
139,639,4,2,4,0,1,0,0,1,0,0,1,2,1,3,10,0,10,0,10,0,0,10,10,10,0,10,0
139,639,4,2,5,0,0,0,0,1,0,0,1,2,1,3,10,0,10,0,10,10,0,10,10,10,0,10,0
139,639,4,2,6,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,0,10,10,10,0,10,0
139,639,4,2,7,0,0,0,0,1,0,0,1,2,0,3,10,0,10,0,10,10,1,10,10,10,0,10,0
140,140,4,2,1,0,0,0,0,0,1,0,1,0,0,2,7,0,9,0,5,5,5,5,5,5,5,5,1
140,140,4,2,2,0,0,0,0,1,0,0,1,0,0,2,7,0,9,0,5,5,5,5,5,5,5,5,1
140,140,4,2,3,0,0,0,1,0,0,0,1,0,0,2,9,0,8,0,5,5,5,5,5,5,5,5,1
140,140,4,2,4,-1,-1,0,1,0,0,0,1,0,0,2,8,0,9,0,5,5,5,5,5,5,5,5,1
140,140,4,2,5,0,1,-1,1,0,0,0,1,0,0,2,8,0,8,0,5,5,5,5,5,5,5,5,1
140,140,4,2,6,0,0,0,0,1,0,0,1,0,0,2,9,0,8,0,5,5,5,5,5,5,5,5,1
140,140,4,2,7,0,0,0,0,1,0,0,1,0,0,2,9,0,8,0,5,5,5,5,5,5,5,5,1
140,640,4,2,1,0,0,0,0,0,1,0,1,0,0,2,8,0,8,0,5,5,5,5,5,5,5,5,0
140,640,4,2,2,0,0,0,0,1,0,0,0,0,0,2,8,0,7,0,5,5,5,5,5,5,5,5,0
140,640,4,2,3,-1,0,0,1,0,0,0,1,0,0,2,6,0,7,0,5,5,5,5,5,5,5,5,0
140,640,4,2,4,1,1,1,0,0,1,0,0,-2,0,0,2,9,0,7,0,5,5,5,5,5,5,5,0
140,640,4,2,5,0,0,0,0,1,0,0,1,0,0,2,8,0,7,0,5,5,5,5,5,5,5,5,0
140,640,4,2,6,0,0,0,1,0,0,0,0,0,0,2,10,0,9,0,5,5,5,5,5,5,5,5,0
140,640,4,2,7,0,0,0,0,1,0,0,0,0,0,2,9,0,8,1,5,5,5,5,5,5,5,5,0
141,141,4,2,1,-1,-1,-1,0,1,0,0,1,0,2,3,8,0,8,1,5,5,5,5,5,5,5,5,1
141,141,4,2,2,-1,-1,0,1,0,0,1,1,0,2,3,9,1,7,1,5,5,5,5,5,5,5,5,1
141,141,4,2,3,-1,-1,-1,1,0,0,1,1,0,1,3,9,1,7,0,5,5,5,5,5,5,5,5,1
141,141,4,2,4,-1,-1,-1,1,0,0,1,1,0,1,2,8,0,8,1,5,5,5,5,5,5,5,5,1
141,141,4,2,5,-1,-1,-1,0,1,0,1,1,0,1,3,8,0,7,0,5,5,5,5,5,5,5,5,1
141,141,4,2,6,-1,0,-1,0,1,0,1,1,0,0,3,5,0,8,0,6,5,5,6,5,5,5,5,1
141,141,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,1
141,641,4,2,1,0,-1,0,0,1,0,1,0,0,1,3,5,1,8,2,5,5,5,5,8,6,5,5,0
141,641,4,2,2,-1,0,0,0,1,0,1,1,0,2,2,8,1,6,1,5,5,5,7,8,5,5,5,0
141,641,4,2,3,0,0,0,0,1,0,1,0,0,2,2,8,1,7,1,5,6,5,5,6,5,5,5,0
141,641,4,2,4,0,0,0,0,1,0,1,1,0,1,3,9,1,5,1,5,5,7,5,6,5,5,5,0
141,641,4,2,5,0,0,0,0,1,0,1,1,-2,4,3,1,8,1,5,5,5,5,5,5,7,5,5,0
141,641,4,2,6,0,0,0,0,1,0,1,0,0,0,3,5,2,7,1,5,5,5,8,9,5,5,5,0
141,641,4,2,7,-1,-1,0,1,0,0,1,0,0,2,3,5,3,5,1,5,7,5,8,9,5,6,5,0
142,142,4,2,1,0,0,0,0,1,0,1,1,1,2,2,8,5,8,5,10,10,10,10,10,10,4,10,1
142,142,4,2,2,0,0,0,0,1,0,1,1,1,3,2,9,5,6,5,6,4,3,6,6,6,8,8,1
142,142,4,2,3,0,-1,0,0,1,0,1,1,1,3,2,9,7,4,8,5,7,7,7,6,7,6,4,1
142,142,4,2,4,-1,0,-1,1,0,0,1,1,1,3,2,9,6,8,7,8,7,6,7,3,7,7,7,1
142,142,4,2,5,1,0,1,0,1,0,1,1,0,2,2,9,7,8,8,9,8,8,7,8,8,8,8,1
142,142,4,2,6,0,0,0,0,0,1,1,1,1,2,2,9,9,10,10,9,8,8,8,8,9,8,8,1
142,142,4,2,7,-1,-1,-1,0,1,0,1,1,0,2,3,7,1,7,1,5,5,5,6,5,5,5,5,1
142,642,4,2,1,0,0,0,0,1,0,1,1,1,3,2,10,5,8,10,8,10,10,10,10,0,5,10,0
142,642,4,2,2,0,0,0,0,1,0,1,1,1,3,1,5,5,0,0,10,10,5,10,10,10,5,10,0
142,642,4,2,3,0,0,0,0,1,0,1,1,1,3,2,10,5,8,10,8,10,10,10,10,0,5,9,0
142,642,4,2,4,-1,0,-1,1,0,0,1,1,1,3,3,10,5,8,6,9,10,10,10,9,9,10,10,0
142,642,4,2,5,1,1,1,0,1,0,1,1,0,2,2,10,9,8,7,9,10,10,9,10,9,9,9,0
142,642,4,2,6,0,0,0,0,0,1,1,1,0,2,2,9,9,10,10,9,10,9,10,10,10,9,9,0
142,642,4,2,7,-1,-1,-1,,0,0,1,1,0,2,2,9,9,9,9,10,10,10,10,10,9,7,7,0
143,143,4,2,1,0,0,0,0,1,0,0,0,1,0,3,10,0,0,0,6,0,0,10,8,0,7,10,1
143,143,4,2,2,0,0,0,0,1,0,0,1,0,0,3,10,0,0,0,6,0,0,10,8,0,7,10,1
143,143,4,2,3,0,0,0,0,1,0,0,0,0,0,3,10,0,0,6,0,0,10,8,0,8,8,10,1
143,143,4,2,4,0,0,0,0,1,0,0,0,0,0,3,10,0,0,6,0,0,10,8,0,8,8,10,1
143,143,4,2,5,0,0,1,0,1,0,0,0,0,0,3,10,0,0,6,0,0,10,8,0,8,8,10,1
143,143,4,2,6,0,0,0,0,1,0,0,0,0,0,3,10,0,0,6,0,0,10,8,0,8,8,10,1
143,143,4,2,7,0,0,0,0,1,0,0,0,0,0,3,10,0,0,6,0,0,10,8,0,8,8,10,1
143,643,4,2,1,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,2,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,3,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,4,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,5,-1,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,6,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
143,643,4,2,7,0,0,0,0,1,0,0,0,0,0,3,10,2,0,0,8,8,4,9,0,0,8,10,0
144,144,4,2,1,0,1,0,0,0,1,1,1,0,1,3,9,5,5,7,5,1,5,5,5,0,5,7,1
144,144,4,2,2,1,1,0,0,1,0,0,1,0,1,2,5,2,4,9,5,5,5,5,5,5,5,5,1
144,144,4,2,3,-1,1,-1,0,1,0,0,0,0,0,2,7,2,7,9,9,3,9,2,7,3,7,1,1
144,144,4,2,4,-1,1,0,1,0,0,0,1,0,3,0,3,9,3,9,5,5,9,2,2,0,6,7,1
144,144,4,2,5,0,0,1,1,0,0,0,1,1,1,2,3,3,9,9,6,6,6,3,8,4,6,7,1
144,144,4,2,6,1,1,1,0,1,0,0,1,0,0,3,8,8,8,8,8,8,8,8,8,8,8,8,1
144,144,4,2,7,-1,-1,-1,0,0,1,0,1,0,0,2,7,7,2,2,7,7,3,3,7,3,3,3,1
144,644,4,2,1,-1,-1,0,0,1,0,0,1,0,0,3,8,4,5,5,8,9,7,6,8,7,5,8,0
144,644,4,2,2,1,0,0,0,1,0,0,0,0,0,3,8,3,7,0,5,5,8,8,8,5,5,7,0
144,644,4,2,3,0,-1,0,0,1,0,0,0,0,0,3,10,0,7,8,7,8,0,8,8,8,0,0,0
144,644,4,2,4,0,0,0,0,1,0,0,0,0,0,2,8,0,5,8,5,5,9,8,8,8,2,5,0
144,644,4,2,5,0,0,0,0,1,0,0,0,0,0,2,8,5,5,8,8,8,8,7,7,0,0,8,0
144,644,4,2,6,0,0,0,0,1,0,0,1,0,0,2,8,2,5,3,0,0,5,5,5,5,5,5,0
144,644,4,2,7,0,0,0,0,1,0,0,0,0,0,2,8,2,5,3,0,0,5,5,5,5,5,5,0
145,145,4,2,1,-1,0,0,0,1,0,1,1,1,3,2,10,9,8,8,8,9,9,8,10,9,10,10,1
145,145,4,2,2,0,0,-1,0,1,0,1,1,1,2,3,10,10,10,10,8,8,10,9,10,9,10,9,1
145,145,4,2,3,1,1,0,0,1,0,1,1,1,4,2,10,10,8,8,9,8,9,10,10,9,10,10,1
145,145,4,2,4,-1,-1,0,0,1,0,1,1,0,3,1,6,7,8,8,8,9,9,10,9,10,10,9,1
145,145,4,2,5,0,0,0,1,0,0,1,1,1,3,2,10,10,8,9,8,9,10,10,10,9,9,9,1
145,145,4,2,6,-1,-1,0,1,0,0,1,1,2,3,3,10,10,10,9,10,9,10,9,10,10,9,9,1
145,145,4,2,7,0,0,0,0,1,0,1,1,2,4,3,10,10,10,10,9,8,7,8,8,9,9,10,1
145,645,4,2,1,0,0,0,0,0,1,1,1,1,2,2,8,9,8,10,10,8,9,8,10,9,8,9,0
145,645,4,2,2,-1,-1,-1,0,1,0,1,1,0,0,2,8,10,10,10,9,9,9,10,10,9,10,9,0
145,645,4,2,3,-1,-1,0,0,0,1,1,1,1,0,2,8,8,9,10,10,10,9,10,10,10,9,10,0
145,645,4,2,4,-1,-1,-1,0,1,0,1,1,1,1,0,8,8,9,9,8,8,10,8,9,8,8,9,0
145,645,4,2,5,-1,-1,1,0,0,1,1,1,2,3,2,9,8,9,8,8,10,9,9,10,10,10,10,0
145,645,4,2,6,0,0,0,0,1,0,1,1,0,2,2,8,9,8,9,8,8,8,8,8,9,10,10,0
145,645,4,2,7,-1,0,-1,1,0,0,1,1,0,2,3,10,10,10,10,10,9,10,9,10,10,9,8,0
146,146,4,2,1,-1,-1,-1,1,0,0,1,1,2,2,0,5,5,5,5,5,5,5,6,5,5,5,5,1
146,146,4,2,2,-1,-1,-1,0,1,0,1,1,0,1,1,3,5,4,2,7,1,3,1,2,1,2,1,1
146,146,4,2,3,-1,-1,-1,0,1,0,0,1,-1,1,1,6,5,4,6,5,7,6,6,5,6,5,4,1
146,146,4,2,4,-1,0,0,0,1,0,1,1,1,3,1,5,4,5,6,6,6,6,6,6,6,6,4,1
146,146,4,2,5,-1,-1,-1,0,1,0,1,1,2,3,1,4,4,4,4,5,6,5,7,6,4,4,4,1
146,146,4,2,6,-1,-1,-1,1,0,0,1,1,2,3,1,4,4,3,5,4,5,5,6,6,5,5,5,1
146,146,4,2,7,-1,-1,-1,0,1,0,1,1,2,3,1,4,4,6,4,5,5,5,4,6,5,5,5,1
146,646,4,2,1,-1,-1,-1,1,0,0,1,1,2,2,1,4,5,4,5,4,5,6,6,4,6,5,6,0
146,646,4,2,2,-1,-1,-1,1,0,0,0,0,2,3,0,3,2,4,2,7,1,3,1,2,1,2,1,0
146,646,4,2,3,-1,-1,-1,1,0,0,0,1,-1,1,1,5,4,6,4,5,5,6,4,5,6,5,4,0
146,646,4,2,4,-1,-1,-1,1,0,0,1,1,1,3,0,4,5,6,5,4,7,6,5,5,7,6,4,0
146,646,4,2,5,-1,-1,-1,0,1,0,1,1,2,3,1,4,4,4,4,6,5,7,6,3,5,6,5,0
146,646,4,2,6,-1,-1,-1,1,0,0,1,1,2,3,1,6,5,4,6,7,2,5,3,6,5,5,5,0
146,646,4,2,7,-1,-1,-1,0,1,0,1,1,2,3,1,5,5,6,4,5,5,6,4,6,5,5,5,0
147,147,4,2,1,0,0,0,0,1,0,1,1,0,0,3,8,5,6,2,8,7,7,8,10,7,3,9,1
147,147,4,2,2,0,1,0,0,0,1,0,1,0,0,3,8,3,8,3,8,7,8,9,8,7,8,9,1
147,147,4,2,3,0,0,0,0,1,0,0,1,0,0,3,8,2,9,3,10,9,0,9,6,7,7,9,1
147,147,4,2,4,0,0,1,1,0,0,0,1,0,0,3,8,2,8,3,6,6,3,8,7,8,7,8,1
147,147,4,2,5,0,0,1,1,0,0,0,1,0,0,3,7,3,8,3,6,8,2,9,8,5,5,9,1
147,147,4,2,6,0,0,1,1,0,0,1,1,0,0,3,9,3,8,2,6,8,2,9,8,5,8,9,1
147,147,4,2,7,0,0,0,1,0,0,0,1,0,0,3,9,2,8,3,8,8,3,8,9,5,8,8,1
147,647,4,2,1,0,0,0,0,1,0,1,1,0,0,3,7,3,6,2,8,7,8,9,10,6,2,10,0
147,647,4,2,2,1,1,1,0,0,1,0,1,0,0,3,8,3,7,2,7,8,7,9,9,7,9,9,0
147,647,4,2,3,0,0,0,0,1,0,0,1,0,0,3,8,2,9,3,10,9,0,10,9,6,7,9,0
147,647,4,2,4,0,0,0,1,0,0,0,1,0,0,3,8,2,8,3,6,7,3,8,8,7,9,9,0
147,647,4,2,5,0,0,1,1,0,0,0,1,0,0,3,7,2,8,3,6,8,2,9,8,5,5,9,0
147,647,4,2,6,0,0,0,1,0,0,0,1,0,0,3,9,3,8,2,6,8,2,9,8,5,8,9,0
147,647,4,2,7,0,0,0,1,0,0,0,1,0,0,3,9,2,8,3,8,8,2,9,8,5,7,9,0
148,148,4,2,1,-1,0,0,0,1,0,1,1,-1,1,3,10,3,10,1,10,10,2,10,10,10,0,10,1
148,148,4,2,2,1,1,0,0,1,0,1,1,2,2,3,10,1,9,4,10,10,1,10,10,10,3,10,1
148,148,4,2,3,1,0,1,0,0,1,1,1,1,2,3,9,3,10,5,10,10,0,10,10,10,1,10,1
148,148,4,2,4,1,0,0,0,0,1,1,1,2,0,3,10,1,0,0,9,10,1,10,10,10,1,10,1
148,148,4,2,5,0,0,0,1,0,0,1,1,2,0,3,8,1,1,2,10,9,9,8,10,10,2,9,1
148,148,4,2,6,0,0,0,0,1,0,1,1,1,0,3,10,1,5,2,10,10,2,10,10,10,2,10,1
148,148,4,2,7,0,0,0,0,1,0,1,1,2,0,3,10,5,5,0,10,10,10,10,10,9,1,10,1
148,648,4,2,1,-1,0,0,0,1,0,1,1,-1,1,3,10,2,9,2,5,10,0,10,5,10,0,10,0
148,648,4,2,2,1,1,0,0,1,0,1,1,2,2,3,10,0,6,6,10,10,0,6,6,9,0,10,0
148,648,4,2,3,1,0,0,0,0,1,1,1,1,2,3,10,0,5,0,10,5,0,5,5,10,0,10,0
148,648,4,2,4,1,0,0,0,0,1,1,1,2,0,3,10,0,0,0,5,10,0,10,10,10,0,10,0
148,648,4,2,5,0,0,0,0,1,0,1,1,2,0,3,10,0,0,0,10,10,0,10,10,10,0,10,0
148,648,4,2,6,0,0,0,0,1,0,1,1,2,0,3,10,0,5,0,10,10,0,10,10,10,0,10,0
148,648,4,2,7,0,0,0,0,1,0,1,1,2,0,3,10,5,5,0,10,10,0,10,10,10,0,10,0
